Freq.	V(vo)/V(vi)
2.57039578276881e+003	3.10841525218428e+001,-1.03605777777993e-001
2.57632115700252e+003	3.10841510171545e+001,-1.03844609036263e-001
2.58226019063454e+003	3.10841495055641e+001,-1.04083990824970e-001
2.58821291515303e+003	3.10841479869699e+001,-1.04323924412619e-001
2.59417936211876e+003	3.10841464613862e+001,-1.04564411071142e-001
2.60015956316521e+003	3.10841449287562e+001,-1.04805452075198e-001
2.60615354999884e+003	3.10841433889892e+001,-1.05047048702239e-001
2.61216135439915e+003	3.10841418421820e+001,-1.05289202233383e-001
2.61818300821893e+003	3.10841402882418e+001,-1.05531913951972e-001
2.62421854338438e+003	3.10841387270893e+001,-1.05775185144300e-001
2.63026799189532e+003	3.10841371587609e+001,-1.06019017100140e-001
2.63633138582532e+003	3.10841355831655e+001,-1.06263411111644e-001
2.64240875732189e+003	3.10841340003511e+001,-1.06508368474787e-001
2.64850013860664e+003	3.10841324101897e+001,-1.06753890487356e-001
2.65460556197548e+003	3.10841308126955e+001,-1.06999978451074e-001
2.66072505979875e+003	3.10841292078329e+001,-1.07246633670340e-001
2.66685866452142e+003	3.10841275955564e+001,-1.07493857452574e-001
2.67300640866325e+003	3.10841259758327e+001,-1.07741651108025e-001
2.67916832481897e+003	3.10841243486492e+001,-1.07990015950376e-001
2.68534444565845e+003	3.10841227139254e+001,-1.08238953295867e-001
2.69153480392685e+003	3.10841210716729e+001,-1.08488464464137e-001
2.69773943244486e+003	3.10841194218453e+001,-1.08738550777737e-001
2.70395836410878e+003	3.10841177644069e+001,-1.08989213562250e-001
2.71019163189078e+003	3.10841160993342e+001,-1.09240454146401e-001
2.71643926883902e+003	3.10841144265560e+001,-1.09492273861646e-001
2.72270130807785e+003	3.10841127460268e+001,-1.09744674042770e-001
2.72897778280798e+003	3.10841110577792e+001,-1.09997656027917e-001
2.73526872630665e+003	3.10841093617314e+001,-1.10251221157783e-001
2.74157417192782e+003	3.10841076578577e+001,-1.10505370776463e-001
2.74789415310233e+003	3.10841059461348e+001,-1.10760106231155e-001
2.75422870333810e+003	3.10841042264782e+001,-1.11015428871836e-001
2.76057785622028e+003	3.10841024988998e+001,-1.11271340051982e-001
2.76694164541145e+003	3.10841007633380e+001,-1.11527841127962e-001
2.77332010465178e+003	3.10840990197906e+001,-1.11784933459591e-001
2.77971326775922e+003	3.10840972681741e+001,-1.12042618409335e-001
2.78612116862970e+003	3.10840955084640e+001,-1.12300897342937e-001
2.79254384123727e+003	3.10840937406554e+001,-1.12559771629719e-001
2.79898131963430e+003	3.10840919646895e+001,-1.12819242641663e-001
2.80543363795165e+003	3.10840901775035e+001,-1.13079311744476e-001
2.81190083039887e+003	3.10840883850833e+001,-1.13339980335626e-001
2.81838293126439e+003	3.10840865844031e+001,-1.13601249787441e-001
2.82487997491564e+003	3.10840847753770e+001,-1.13863121484507e-001
2.83139199579931e+003	3.10840829580479e+001,-1.14125596815246e-001
2.83791902844149e+003	3.10840811323310e+001,-1.14388677170634e-001
2.84446110744785e+003	3.10840792981642e+001,-1.14652363944928e-001
2.85101826750384e+003	3.10840774555653e+001,-1.14916658536178e-001
2.85759054337488e+003	3.10840756044267e+001,-1.15181562344740e-001
2.86417796990651e+003	3.10840737447197e+001,-1.15447076774869e-001
2.87078058202462e+003	3.10840718764634e+001,-1.15713203234120e-001
2.87739841473560e+003	3.10840699995823e+001,-1.15979943132891e-001
2.88403150312654e+003	3.10840681140609e+001,-1.16247297885162e-001
2.89067988236540e+003	3.10840662197992e+001,-1.16515268907569e-001
2.89734358770125e+003	3.10840643167807e+001,-1.16783857620709e-001
2.90402265446438e+003	3.10840624050243e+001,-1.17053065448425e-001
2.91071711806653e+003	3.10840604844404e+001,-1.17322893817345e-001
2.91742701400109e+003	3.10840585549429e+001,-1.17593344157392e-001
2.92415237784326e+003	3.10840566165722e+001,-1.17864417902440e-001
2.93089324525025e+003	3.10840546692516e+001,-1.18136116489091e-001
2.93764965196146e+003	3.10840527129634e+001,-1.18408441357596e-001
2.94442163379869e+003	3.10840507476419e+001,-1.18681393951171e-001
2.95120922666631e+003	3.10840487671861e+001,-1.18954975696267e-001
2.95801246655147e+003	3.10840467836490e+001,-1.19229188083344e-001
2.96483138952427e+003	3.10840447909765e+001,-1.19504032545728e-001
2.97166603173795e+003	3.10840427891019e+001,-1.19779510540177e-001
2.97851642942911e+003	3.10840407779832e+001,-1.20055623526590e-001
2.98538261891788e+003	3.10840387576116e+001,-1.20332372968785e-001
2.99226463660811e+003	3.10840367278983e+001,-1.20609760333242e-001
2.99916251898757e+003	3.10840346887874e+001,-1.20887787090075e-001
3.00607630262815e+003	3.10840326402833e+001,-1.21166454713336e-001
3.01300602418604e+003	3.10840305823179e+001,-1.21445764679736e-001
3.01995172040194e+003	3.10840285148710e+001,-1.21725718469745e-001
3.02691342810123e+003	3.10840264378638e+001,-1.22006317566998e-001
3.03389118419419e+003	3.10840243512633e+001,-1.22287563458900e-001
3.04088502567620e+003	3.10840222550369e+001,-1.22569457636090e-001
3.04789498962790e+003	3.10840201491403e+001,-1.22852001592547e-001
3.05492111321543e+003	3.10840180335397e+001,-1.23135196825980e-001
3.06196343369060e+003	3.10840159081659e+001,-1.23419044837178e-001
3.06902198839108e+003	3.10840137730098e+001,-1.23703547130844e-001
3.07609681474063e+003	3.10840116279323e+001,-1.23988705214244e-001
3.08318795024927e+003	3.10840094729923e+001,-1.24274520599361e-001
3.09029543251351e+003	3.10840073081212e+001,-1.24560994800964e-001
3.09741929921650e+003	3.10840051332018e+001,-1.24848129336940e-001
3.10455958812827e+003	3.10840029483055e+001,-1.25135925729840e-001
3.11171633710594e+003	3.10840007532920e+001,-1.25424385504371e-001
3.11888958409385e+003	3.10839985481957e+001,-1.25713510190030e-001
3.12607936712387e+003	3.10839963328175e+001,-1.26003301318093e-001
3.13328572431550e+003	3.10839941072868e+001,-1.26293760425652e-001
3.14050869387613e+003	3.10839918714972e+001,-1.26584889051789e-001
3.14774831410123e+003	3.10839896253534e+001,-1.26876688739116e-001
3.15500462337454e+003	3.10839873688779e+001,-1.27169161034740e-001
3.16227766016829e+003	3.10839851019538e+001,-1.27462307488310e-001
3.16956746304341e+003	3.10839828245663e+001,-1.27756129653573e-001
3.17687407064968e+003	3.10839805366668e+001,-1.28050629087990e-001
3.18419752172604e+003	3.10839782382193e+001,-1.28345807352291e-001
3.19153785510067e+003	3.10839759291744e+001,-1.28641666011017e-001
3.19889510969131e+003	3.10839736094590e+001,-1.28938206632017e-001
3.20626932450538e+003	3.10839712790357e+001,-1.29235430787039e-001
3.21366053864023e+003	3.10839689378429e+001,-1.29533340051364e-001
3.22106879128335e+003	3.10839665828660e+001,-1.29831935993148e-001
3.22849412171255e+003	3.10839642200431e+001,-1.30131220216553e-001
3.23593656929619e+003	3.10839618463007e+001,-1.30431194296776e-001
3.24339617349340e+003	3.10839594615875e+001,-1.30731859823650e-001
3.25087297385425e+003	3.10839570658531e+001,-1.31033218390778e-001
3.25836701002000e+003	3.10839546591166e+001,-1.31335271595694e-001
3.26587832172327e+003	3.10839522412219e+001,-1.31638021038485e-001
3.27340694878829e+003	3.10839498121979e+001,-1.31941468324354e-001
3.28095293113110e+003	3.10839473719471e+001,-1.32245615061256e-001
3.28851630875974e+003	3.10839449204296e+001,-1.32550462861005e-001
3.29609712177449e+003	3.10839424575795e+001,-1.32856013339360e-001
3.30369541036806e+003	3.10839399833930e+001,-1.33162268115868e-001
3.31131121482582e+003	3.10839374977820e+001,-1.33469228813440e-001
3.31894457552601e+003	3.10839350007159e+001,-1.33776897059105e-001
3.32659553293995e+003	3.10839324920960e+001,-1.34085274483055e-001
3.33426412763226e+003	3.10839299718905e+001,-1.34394362719928e-001
3.34195040026105e+003	3.10839274340341e+001,-1.34704163385165e-001
3.34965439157818e+003	3.10839248905220e+001,-1.35014678165787e-001
3.35737614242945e+003	3.10839223352981e+001,-1.35325908685155e-001
3.36511569375481e+003	3.10839197682381e+001,-1.35637856592119e-001
3.37287308658860e+003	3.10839171893221e+001,-1.35950523540331e-001
3.38064836205972e+003	3.10839145985184e+001,-1.36263911186935e-001
3.38844156139193e+003	3.10839119957839e+001,-1.36578021192789e-001
3.39625272590399e+003	3.10839093809927e+001,-1.36892855222095e-001
3.40408189700991e+003	3.10839067541363e+001,-1.37208414944010e-001
3.41192911621919e+003	3.10839041151815e+001,-1.37524702030657e-001
3.41979442513699e+003	3.10839014640604e+001,-1.37841718158380e-001
3.42767786546441e+003	3.10838988006815e+001,-1.38159465006960e-001
3.43557947899865e+003	3.10838961250345e+001,-1.38477944260756e-001
3.44349930763329e+003	3.10838934369579e+001,-1.38797157606795e-001
3.45143739335846e+003	3.10838907365566e+001,-1.39117106737992e-001
3.45939377826112e+003	3.10838880236580e+001,-1.39437793349173e-001
3.46736850452522e+003	3.10838852982497e+001,-1.39759219140034e-001
3.47536161443196e+003	3.10838825602742e+001,-1.40081385814124e-001
3.48337315036002e+003	3.10838798096026e+001,-1.40404295078293e-001
3.49140315478576e+003	3.10838770463045e+001,-1.40727948644733e-001
3.49945167028347e+003	3.10838742702166e+001,-1.41052348227862e-001
3.50751873952558e+003	3.10838714813380e+001,-1.41377495547375e-001
3.51560440528288e+003	3.10838686795384e+001,-1.41703392325900e-001
3.52370871042477e+003	3.10838658648526e+001,-1.42030040291148e-001
3.53183169791947e+003	3.10838630371729e+001,-1.42357441173898e-001
3.53997341083424e+003	3.10838601964391e+001,-1.42685596709222e-001
3.54813389233565e+003	3.10838573425683e+001,-1.43014508636096e-001
3.55631318568975e+003	3.10838544755563e+001,-1.43344178697875e-001
3.56451133426234e+003	3.10838515953092e+001,-1.43674608641456e-001
3.57272838151918e+003	3.10838487017165e+001,-1.44005800217630e-001
3.58096437102626e+003	3.10838457918227e+001,-1.44337755170232e-001
3.58921934644995e+003	3.10838428714846e+001,-1.44670475281852e-001
3.59749335155732e+003	3.10838399376628e+001,-1.45003962304051e-001
3.60578643021632e+003	3.10838369903411e+001,-1.45338218004313e-001
3.61409862639603e+003	3.10838340293991e+001,-1.45673244153590e-001
3.62242998416688e+003	3.10838310547606e+001,-1.46009042527330e-001
3.63078054770091e+003	3.10838280664223e+001,-1.46345614905369e-001
3.63915036127196e+003	3.10838250642490e+001,-1.46682963070926e-001
3.64753946925597e+003	3.10838220482941e+001,-1.47021088812578e-001
3.65594791613114e+003	3.10838190183881e+001,-1.47359993921328e-001
3.66437574647822e+003	3.10838159744903e+001,-1.47699680193374e-001
3.67282300498074e+003	3.10838129165111e+001,-1.48040149428727e-001
3.68128973642520e+003	3.10838098444447e+001,-1.48381403431955e-001
3.68977598570139e+003	3.10838067581788e+001,-1.48723444011278e-001
3.69828179780255e+003	3.10838036516465e+001,-1.49066272954427e-001
3.70680721782565e+003	3.10838005368532e+001,-1.49409892128087e-001
3.71535229097161e+003	3.10837974076746e+001,-1.49754303328102e-001
3.72391706254557e+003	3.10837942640539e+001,-1.50099508379830e-001
3.73250157795709e+003	3.10837911059133e+001,-1.50445509112250e-001
3.74110588272042e+003	3.10837879332089e+001,-1.50792307359375e-001
3.74973002245472e+003	3.10837847458489e+001,-1.51139904958499e-001
3.75837404288433e+003	3.10837815437898e+001,-1.51488303751972e-001
3.76703798983897e+003	3.10837783269507e+001,-1.51837505586041e-001
3.77572190925404e+003	3.10837750952753e+001,-1.52187512311065e-001
3.78442584717082e+003	3.10837718486833e+001,-1.52538325781810e-001
3.79314984973670e+003	3.10837685870694e+001,-1.52889947857081e-001
3.80189396320550e+003	3.10837653104340e+001,-1.53242380400606e-001
3.81065823393761e+003	3.10837620186741e+001,-1.53595625279772e-001
3.81944270840035e+003	3.10837587117067e+001,-1.53949684366357e-001
3.82824743316811e+003	3.10837553894716e+001,-1.54304559536797e-001
3.83707245492267e+003	3.10837520519234e+001,-1.54660252671599e-001
3.84591782045342e+003	3.10837486989549e+001,-1.55016765655525e-001
3.85478357665760e+003	3.10837453305180e+001,-1.55374100377744e-001
3.86366977054057e+003	3.10837419465648e+001,-1.55732258732157e-001
3.87257644921605e+003	3.10837385469054e+001,-1.56091242615645e-001
3.88150365990636e+003	3.10837351316316e+001,-1.56451053931834e-001
3.89045144994268e+003	3.10837317005892e+001,-1.56811694586704e-001
3.89941986676531e+003	3.10837282536800e+001,-1.57173166491188e-001
3.90840895792390e+003	3.10837247908553e+001,-1.57535471560836e-001
3.91741877107771e+003	3.10837213090760e+001,-1.57898611702560e-001
3.92644935399587e+003	3.10837178142326e+001,-1.58262588866702e-001
3.93550075455765e+003	3.10837143032514e+001,-1.58627404968967e-001
3.94457302075266e+003	3.10837107760445e+001,-1.58993061942119e-001
3.95366620068115e+003	3.10837072325848e+001,-1.59359561724484e-001
3.96278034255427e+003	3.10837036727604e+001,-1.59726906257504e-001
3.97191549469428e+003	3.10837000965322e+001,-1.60095097488195e-001
3.98107170553485e+003	3.10836965037872e+001,-1.60464137367337e-001
3.99024902362129e+003	3.10836928944253e+001,-1.60834027850061e-001
3.99944749761085e+003	3.10836892684060e+001,-1.61204770896864e-001
4.00866717627290e+003	3.10836856256516e+001,-1.61576368471861e-001
4.01790810848927e+003	3.10836819600827e+001,-1.61948822517353e-001
4.02717034325446e+003	3.10836782836474e+001,-1.62322135061220e-001
4.03645392967592e+003	3.10836745902543e+001,-1.62696308054255e-001
4.04575891697430e+003	3.10836708797893e+001,-1.63071343479033e-001
4.05508535448371e+003	3.10836671522324e+001,-1.63447243323123e-001
4.06443329165200e+003	3.10836634074449e+001,-1.63824009577861e-001
4.07380277804099e+003	3.10836596453480e+001,-1.64201644239780e-001
4.08319386332679e+003	3.10836558659423e+001,-1.64580149310441e-001
4.09260659729998e+003	3.10836520690770e+001,-1.64959526794986e-001
4.10204102986593e+003	3.10836482546720e+001,-1.65339778703360e-001
4.11149721104509e+003	3.10836444226925e+001,-1.65720907051024e-001
4.12097519097317e+003	3.10836405729749e+001,-1.66102913856742e-001
4.13047501990148e+003	3.10836367054951e+001,-1.66485801144975e-001
4.13999674819717e+003	3.10836328202182e+001,-1.66869570945143e-001
4.14954042634349e+003	3.10836289169667e+001,-1.67254225289856e-001
4.15910610494009e+003	3.10836249956929e+001,-1.67639766217486e-001
4.16869383470322e+003	3.10836210563255e+001,-1.68026195770852e-001
4.17830366646608e+003	3.10836170988152e+001,-1.68413515997997e-001
4.18793565117905e+003	3.10836131229841e+001,-1.68801728950314e-001
4.19758983990994e+003	3.10836091288177e+001,-1.69190836685382e-001
4.20726628384430e+003	3.10836051162186e+001,-1.69580841264643e-001
4.21696503428568e+003	3.10836010791124e+001,-1.69971744726478e-001
4.22668614265589e+003	3.10835970293686e+001,-1.70363549198343e-001
4.23642966049527e+003	3.10835929609813e+001,-1.70756256728543e-001
4.24619563946299e+003	3.10835888737352e+001,-1.71149869396869e-001
4.25598413133729e+003	3.10835847676955e+001,-1.71544389289946e-001
4.26579518801578e+003	3.10835806427042e+001,-1.71939818497644e-001
4.27562886151572e+003	3.10835764986260e+001,-1.72336159114893e-001
4.28548520397425e+003	3.10835723354552e+001,-1.72733413242140e-001
4.29536426764873e+003	3.10835681530793e+001,-1.73131582983947e-001
4.30526610491696e+003	3.10835639513977e+001,-1.73530670449988e-001
4.31519076827751e+003	3.10835597272971e+001,-1.73930677740167e-001
4.32513831034994e+003	3.10835554867110e+001,-1.74331607002794e-001
4.33510878387514e+003	3.10835512265841e+001,-1.74733460348341e-001
4.34510224171557e+003	3.10835469467791e+001,-1.75136239905157e-001
4.35511873685554e+003	3.10835426472631e+001,-1.75539947808085e-001
4.36515832240151e+003	3.10835383278268e+001,-1.75944586194933e-001
4.37522105158237e+003	3.10835339885201e+001,-1.76350157210860e-001
4.38530697774971e+003	3.10835296291195e+001,-1.76756663003539e-001
4.39541615437809e+003	3.10835252496504e+001,-1.77164105727753e-001
4.40554863506538e+003	3.10835208499491e+001,-1.77572487541735e-001
4.41570447353297e+003	3.10835164299682e+001,-1.77981810609407e-001
4.42588372362611e+003	3.10835119895208e+001,-1.78392077098835e-001
4.43608643931417e+003	3.10835075286278e+001,-1.78803289184404e-001
4.44631267469093e+003	3.10835030471138e+001,-1.79215449044306e-001
4.45656248397488e+003	3.10834985449639e+001,-1.79628558862847e-001
4.46683592150948e+003	3.10834940220006e+001,-1.80042620827957e-001
4.47713304176347e+003	3.10834894781632e+001,-1.80457637133929e-001
4.48745389933117e+003	3.10834849133884e+001,-1.80873609979651e-001
4.49779854893272e+003	3.10834803274986e+001,-1.81290541568351e-001
4.50816704541445e+003	3.10834757144523e+001,-1.81708434079025e-001
4.51855944374907e+003	3.10834710861189e+001,-1.82127289786245e-001
4.52897579903605e+003	3.10834664364332e+001,-1.82547110878844e-001
4.53941616650187e+003	3.10834617653091e+001,-1.82967899581328e-001
4.54988060150033e+003	3.10834570726455e+001,-1.83389658122870e-001
4.56036915951280e+003	3.10834523583078e+001,-1.83812388737679e-001
4.57088189614859e+003	3.10834476221838e+001,-1.84236093665375e-001
4.58141886714517e+003	3.10834428642549e+001,-1.84660775151365e-001
4.59198012836852e+003	3.10834380843249e+001,-1.85086435444783e-001
4.60256573581340e+003	3.10834332823277e+001,-1.85513076800993e-001
4.61317574560363e+003	3.10834284581842e+001,-1.85940701480402e-001
4.62381021399244e+003	3.10834236117568e+001,-1.86369311748402e-001
4.63446919736272e+003	3.10834187429882e+001,-1.86798909875938e-001
4.64515275222733e+003	3.10834138516940e+001,-1.87229498138446e-001
4.65586093522942e+003	3.10834089378856e+001,-1.87661078817851e-001
4.66659380314272e+003	3.10834040013769e+001,-1.88093654199918e-001
4.67735141287181e+003	3.10833990420855e+001,-1.88527226576756e-001
4.68813382145248e+003	3.10833940538942e+001,-1.88961798213375e-001
